departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Centennial (KAPA),KAPA,15.904722222222222,-104.84899899999999,39.57009888,0CO2,16.57138888888889,-106.92834099999999,38.851918
