departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Western Carolina Rgnl (KRHP),KRHP,13.438055555555556,-83.862999,35.195202,0TN8,14.471388888888889,-85.29049682617188,35.04919815063477
