departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Dona Ana County Intl Jetport (KDNA),K5T6,9.254722222222222,-106.70500200000001,31.881001,21TE,10.971388888888889,-94.92410278320312,30.012699127197266
