departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Keokuk Muni (KEOK),KEOK,9.404722222222222,-91.4284973145,40.4598999023,0I2,11.388055555555555,-87.09970092773438,39.47669982910156
Hutchinson Rgnl (KHUT),KHUT,8.638055555555555,-97.86060333250002,38.0654983521,0I2,12.904722222222222,-87.09970092773438,39.47669982910156
