departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Boyne City Muni (N98),KN98,15.288055555555555,-84.99030303955078,45.20830154418945,1D2,16.388055555555557,-83.456298828125,42.34820175170898
