departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Willow Run (KYIP),KYIP,11.204722222222221,-83.53040314,42.23789978,24C,11.971388888888889,-85.34390258789062,42.95389938354492
