departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Bowman Field (KLOU),KLOU,11.538055555555555,-85.6636962891,38.2280006409,17FL,13.138055555555555,-82.1248016357,29.280300140399998
Danville Rgnl (KDAN),KDAN,11.954722222222221,-79.33609771728516,36.572898864746094,17FL,13.504722222222222,-82.1248016357,29.280300140399998
