departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Raleigh Exec Jetport At Sanford-Lee County (KTTA),KTTA,14.654722222222222,-79.10079956,35.58369827,26N,16.67138888888889,-74.60749816894531,39.26350021362305
Winchester Rgnl (KOKV),KOKV,18.92138888888889,-78.14440155,39.14350128,26N,20.054722222222225,-74.60749816894531,39.26350021362305
