departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
West Houston (KIWS),KIWS,8.038055555555555,-95.6725997925,29.8181991577,1XS8,9.238055555555555,-100.3740005493164,29.63409996032715
