departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Grand Rapids (KGPZ),KGPZ,10.054722222222223,-93.50980377,47.21110153,2F6,14.338055555555556,-96.01100158691406,36.35509872436523
