departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Northwest Rgnl (52F),K52F,11.604722222222222,-97.2322006225586,33.04980087280273,1M7,14.388055555555555,-88.91560363769531,36.5259017944336
