departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Ucmc Air Care Walton (16KY),16KY,19.504722222222224,-83.122704,38.444,16KY,1.6047222222222224,-83.122704,38.444
