departure_airport_name,departure_airport,departure_time,departure_longitude,departure_latitude,arrival_airport,arrival_time,arrival_longitude,arrival_latitude
Mendocino Coast District Hospital (CN01),CN01,18.03805555555556,-123.8000030517578,39.43199920654297,15CA,19.17138888888889,-122.1750030517578,37.43550109863281
